13;অত্যাচাৰ, অন্যায়, পীড়ন, উৎপীড়ন, নিপীড়ন, নি্র্যাতন নি্র্য্যাতন, উপদ্রৱ, উৎপাত, শোষণ, নিষ্পেষণ, অন্যায়-অত্যাচাৰ, অত্যাচাৰ-উৎপীড়ন;আনৰ লগত বলপূর্ব্্কভাৱে কৰা অনুচিত ব্যৱহাৰ যাৰ কাৰণে তেওঁৰ বহুত কষ্ট হয়; ইংৰাজে ভাৰতীয় জনতাৰ ওপৰত বহুত অত্যাচাৰ কৰিছিল;noun
14;গোলমাল, ঘোটালা, গণ্ডগোল, বিশৃঙ্খলা, অব্যৱস্থা, ঘমঘণ্ট;জানি-বুজি বা আকোৰগোজ মনোভাবৰ পৰা জন্ম হোৱা বা অপটু কাৰণত হোৱা খেলিমেলি; আজিকালি প্রায়বোৰ বিভাগতে কিবা কিবা নহয় কিবা গোলমাল থাকেই;noun
15;ভিটামিন, খাদ্যপ্রাণ, অন্নসাৰ;সাধাৰণতে খাদ্যবস্তুত পোৱা যোৱা এবিধ পোষক তত্ত্ব; ভিটামিন ছয় প্রকাৰৰ আছে;noun
16;সৎচৰিত্রতা, সদ্চৰিত্রতা, সদাচাৰিতা, সদাচাৰ;ভাল চৰিত্রৰ; সৎচৰিত্রতাই মানুহক মহান কৰে;noun
17;মইমতালি, স্বেচ্ছাচাৰ, স্বৈৰাচাৰ, যথেচ্ছাৰিতা;আনে নিবিচাৰিলেও নিজৰ ইচ্ছানুসৰি কোনো কাম আদি কৰা বা কৰোৱা কার্য; তোমাৰ মইমতালি ইয়াত নচলিব;noun
18;দুষ্কর্ম, কুকর্ম, ্পাপকর্ম, ্বেয়া কাম, অনৈতিক কার্য, অপকর্ম;এনে কার্য যি নীতি বিৰুদ্ধ হয়; অসাধু ব্যক্তি সদায় দুষ্কর্মতেই লিপ্ত থকে;noun
19;শস্য, অনাজ;গুল্মজাতীয় উদ্ভিদৰ পৰা উৎপন্ন হোৱা বীজ বা দানা যি খাদ্য হিচাপে ব্যৱহাৰ কৰা হয়; শ্যামে শস্যৰ বেপাৰ কৰে;noun
20;খাদ্যবস্তু, খাদ্য বস্তু, খাদ্য সামগ্রী, খোৱা বস্তু, অন্নবস্তু, খাদ্য পদার্থ;খোৱা কামত ব্যৱহাৰ কৰা বস্তু যিয়ে শৰীৰক শক্তি দিয়ে আৰু ইয়াৰ বিকাশ ঘটায়; গাঁৱৰ তুলনাত চহৰত খাদ্যবস্তুৰ দাম বেছি;noun
21;অনুভৱহীন, ্কেঁচ্া চিন্তাধাৰা;অনুভৱ নথকা বা চিন্তাৰ গভীৰতা কম থকা; অনুভৱহীন হোৱা কাৰণে ৰামুৱে চাকৰিটো নাপালে;adjective
22;নবীন, তৰুণ, নবাগত, নতুন;যি প্রবীণ নহয়; নবীন খেলুৱৈসকলেও ভাল খেল প্রদর্শন কৰিছে;adjective
23;অযোগ্য, অনুপযুক্ত, যোগ্যহীন, অনুপযোগী, অলায়ক, গড়লায়ক, জলধা;যিজন যোগ্য নহয়; প্রবন্ধকগৰাকীয়ে অযোগ্য লোকসকলক সংস্থাৰ পৰা উলিয়াই দিলে;adjective
24;বাঘিনী, মাইকী বাঘ;বাঘৰ মাইকী  জাতি; গুৰু ৰামদাসৰ পেটৰ অসুখ ভাল কৰিবলৈ ভক্ত শিৱাজীয়ে বাঘিনীৰ গাখীৰ আনিলে / মাইকী বাঘৰ খং বেছি;noun
25;নশিকাৰু, নতুন, নতুন শিকাৰু, নৱ শিকাৰু, নতুনকৈ শিকা, অসিদ্ধ, অনভ্যস্ত, অপৰিপক্ক, অপৈণত;যিজনে কোনো কাম এইমাত্রহে শিকিছে; এই কামটো নতুন মানুহেও কৰিব পাৰে;adjective
26;অলগর্ধ;যি ভাল ধৰণে কাম কৰাৰ ৰীতি নাজানে; তুমি ্অলগর্ধৰ নিচিনাকৈ কাম কিয় কৰা?;adjective
27;মূর্খ, বুর্বক, মূৰুখ, বুদ্ধিহীন, অবোধ, নির্বোধ, ভোদা, দগধা, গোটগৰু, অহম্মক;যাৰ বুদ্ধি নাই বা বুদ্ধি কম; মূর্খই ্অবাবত তর্ক কৰে;adjective
28;অপ্রচলিত, পুৰণিকলীয়া, প্রচলনহীন, নচলা, অব্যৱহৃত, পুৰাতন;যিটো প্রচলিত নহয়; তুমি সদায় অপ্রচলিত সাজ-পোছাকেই কিয় পিন্ধা ?;adjective
29;নিপুণ, দক্ষ, সিদ্ধহস্ত, পার্গত, প্রবীণ, পাকৈত, অভ্যস্ত, বিচক্ষণ, পাৰঙ্গত, পৰিপক্ক, অভিজ্ঞ, পটু, পকা, পক্ক, কুশল, কার্যকুশল;কোনো কাম কৰাৰ বাবে যিজন বিশেষভাৱে যোগ্য; অর্জুন ধনুবিদ্যাত নিপুণ আছিল;adjective
30;যোগ্য, উপযুক্ত, সমর্থ, ্ যথাযোগ্য, যথার্থ, ঠিক, যথাযথ, উচিত, যথোচিত, যুগুত, সমুচিত, সমীচীন, সংগত;যি কোনো কাম কৰিবৰ বাবে সমর্থ; এই কামটোৰ কাৰণে এজন যোগ্য ব্যক্তিৰ আৱশ্যক/ চাকৰিটোৰ বাবে উপযুক্ত প্রার্থী  নির্বাচিত নহʼল;adjective
31;ভদ্র, সভ্য, শিষ্ট, মার্জিত, ৰুচিবান, ভব্য, পৰিশীলিত, পৰিমার্জিত;যিজনে উন্নত আচাৰ-ব্যৱহাৰ অনুসৰণ কৰে আৰু ভাল মানুহৰ দৰে ব্যৱহাৰ কৰে; ভদ্র মানুহে সন্মান পায় / ৰাম এজন সভ্য ব্যক্তি;adjective
32;ভাল, সৎ, উত্তম;যিজন ভাল গুণৰ অধিকাৰী বা যাৰ কাম আদিৰ দ্বাৰা আনৰ মঙ্গল সাধন হয়; পৃথীৱীত ভাল মানুহ এতিয়াও কমি যোৱা নাই;adjective
33;নৰখাদক, মানুহ খোৱা;যিয়ে মানুহ ভক্ষণ কৰে বা যিয়ে মানুহক নিজৰ আহাৰ হিচাপে গ্রহণ কৰে; চিকাৰীয়ে নৰখাদক বাঘিনীজনীলৈ নিচান টোৱালে;adjective
35;অনাথ;যিজনৰ লালন-পালন কৰিবলৈ কোনো নাই; শ্যামে গোটেই জীৱনটো অনাথ শিশুৰ চোৱা-চিতা কৰি পাৰ কৰি দিলে;adjective
36;অসহায়, আশ্রয়হীন, নিঃসহায়, অনাশ্রিত, নিৰাশ্রয়, অনাথ, সম্বলহীন;যিজনক সহায় কৰিবলৈ কোনো নাই; সুৰেন্দ্রদেৱে অসহায় লোকক সহায় কৰি থাকে;adjective
37;পিতৃহীন, পিতৃহাৰা, পিতাহাৰা, পিতৃবিহীন, বাপেক নাইকিয়া;যিজনৰ দেউতাক নাই; পিতৃহীন শিশু কেতিয়াবা কুপথে পৰিচালিত হয়;adjective
38;অর্হ্্তাহীন, অর্হ্্তাশূন্য;যাৰ ওচৰত অর্হ্্তাৰ অভাৱ বা কোনো অর্হ্্তা নাই; চৰকাৰে অর্হ্্তাহীন ব্যক্তিৰ কাৰণে দক্ষতা যোগোৱাৰ প্রয়াস চলায় আছে;adjective
40;শিয়ালী, মাইকী শিয়াল;শিয়াল জাতিৰ মাইকী; জংঘলত এজনী শিয়ালীয়ে নিজৰ পোৱালিক গাখীৰ খুৱাই আছিল;noun
41;সসহায়, সহায়ক থকা;যাৰ সহায় কৰিবলৈ কোনোবা আছে; সসহায় লোকে আনৰ সহায় কৰা উচিত;adjective
42;মাতৃহাৰা, মাতৃহীন, মাতাহীন, মাক নাইকিয়া;যাৰ মাক নাই; মহাজন সৰুতেই মাতৃহাৰা হৈছিল;adjective
43;অর্হ্্তা সম্পন্ন, অর্হ্্তাপূর্ণ, অর্হ্্তাযুক্ত;যাৰ ওচৰত কোনো অর্হ্্তা আছে; অর্হ্্তা সম্পন্ন ব্যক্তি সমাজৰ বিকাশৰ কাৰণে সহায়কস্বৰূপ;adjective
44;অপমান, তিৰস্কাৰ, অনাদৰ, অৱজ্ঞা, অৱমাননা, অসন্মান, অশ্রদ্ধা, উপেক্ষা, অৱহেলা, অপদস্থ;যি কথা বা কামে কাৰোবাৰ মান বা প্রতিষ্ঠা হানি কৰে; আমি কাকো অনাহকত অপমান কৰা উচিত নহয়;noun
45;অশিষ্টতা, অভদ্রতা, অশালীনতা;অশিষ্ট হোৱা অৱস্থা; অশিষ্টতাই মানুহক জন্তুত পৰিণত কৰে;noun
46;সন্মান, মান, আদৰ, সমাদৰ, মর্যাদা, ইজ্জত, সম্ভ্রম, কদৰ;কাৰোবাক উদ্দেশ্যি কোনো কথা কওঁতে বা কোনো কাম কৰোতে তেওঁ সন্তোষিত বা সন্মানিত হোৱা অৱস্থা; মাক-দেউতাকক সন্মান কৰিব লাগে / স্থান হেৰালে মান হেৰায়;noun
47;ভগৱান, ঈশ্বৰ, প্রভু, বিধাতা, পৰমপিতা, দয়াময়, সৃষ্টি্কর্তা, পৰমব্রহ্ম, জগদীশ, ্অন্তর্যামী, ভুৱনেশ্বৰ, কৰুণাময়, নেদেখাজনা, ওপৰৰজনা, জগজীৱ, মংগলময়, ্সর্বমঙ্গলময়, ্সনাতন, বিভু, ধাতা, বিধাতাপুৰুষ, জগদীশ্বৰ, জগৎপিতা, জগৎপতি, ্জগৎকর্তা, জগতস্রষ্টা, জগজীউ, পৰমেশ্বৰ, পৰাৎপৰ, ইচ্ছাময়, পৰমাত্মা, ত্রিজগতপতি, ত্রিলোকপতি, পৰমানন্দ, নিয়ন্তা, চিন্তামণি, ভবেশ, নিৰাকাৰ;ধর্ম ্ গ্রন্থৰ দ্বাৰা স্বীকৃত এক সর্ব্বোচ্চ সত্তা, যি সৃষ্টিৰ গৰাকী; ভগৱান সকলোতে আছে / ঈশ্বৰ সর্বমংগলময়;noun
48;নামহীন, বেনাম, নামবিহীন;নাম বিহীন বা যাৰ কোনো নাম নাথাকে; ৰামুৱে অনাথ আশ্রমৰ পৰা এটি নামহীন শিশুক তুলি লʼলে;adjective
50;নামৰ, নামধাৰী;নামৰ বা নামযুক্ত; প্রাচীন কালত অযোধ্যাত ৰঘু নামৰ ৰজাই ৰাজত্ব কৰিছিল;adjective
51;হঠাৎ, তৎক্ষণাৎ, অকস্মাত, ঘপহকৈ, চেৰেংকৰে, অতর্কিতে, খপকৰে, আচম্বিতে, খচকৈ, ভুটুংকৰে;আগেয়ে নজনাকৈ!; ঘৰৰ পৰা ওলাওঁতেই হঠাৎ এজাক বৰষুণ আহিল / তৎক্ষণাত বানপানীয়ে গাঁওখন বুৰাই পেলালে;adverb
52;আলাসতে, অনায়াসে, অপ্রয়াসে, বিনা পৰিশ্রমে;একো প্রয়াস বা চেষ্টা নকৰাকৈ; আলাসতে কোনো কাম নহয়;adverb
53;যত্নসহকাৰে, যত্নপূর্বক;যত্নৰ সৈতে; যিকোনো কাম যত্নসহকাৰে কৰা;adverb
54;উন্মোচন, উন্মুক্তকৰণ, প্রকটকৰণ;কোনো বস্তু, কথা আদিৰ পৰা আৱৰণ আঁতৰোৱা কার্য; গৃহমন্ত্রীয়ে গান্ধীজীৰ প্রতিমূর্তিটো উন্মোচন কৰিলে;noun
57;উদ্ঘাটন, উদ্বোধন;কোনো ডাঙৰ সমাৰোহ, সন্মিলন আদিৰ মহত্ত্ব আৰু গৌৰৱ বৃদ্ধি কৰিবলৈ কোনো বিখ্যাত ব্যক্তিৰ দ্বাৰা সেই কার্যৰ  ্ শুভাৰম্ভ কৰা; এই বিশ্ববিদ্যালয়খনৰ উদ্ঘাটন ৰাষ্ট্রপতি মহোদয়ে কৰিব;noun
59;ৰহস্যোদ্ঘাটন, ৰহস্য উদ্ঘাটন, ৰহস্যভেদ;কোনো ৰহস্যৰ উদ্ঘাটন কৰা কার্য; নেতাজী সুভাষ চন্দ্র বসুৱে হঠাৎ মৃত্যুক সাবটি লোৱাৰ ৰহস্যোদ্ঘাটন আজিও নহʼল;noun
60;অব্যৱস্থিত, ব্যৱস্থাহীন;যিটোৰ ব্যৱস্থা কৰা হোৱা নাই; শ্যামে অব্যৱস্থিত কোঠাটো থিক-থাক কৰি আছে;adjective
61;স্বেচ্ছাচাৰী, লেকাম নাইকিয়া, নিৰঙ্কুশ, বাধাহীন, স্বেচ্ছাকৃত, কুণ্ঠাৰহিত;যাৰ কোনো নিয়ন্ত্রণ বা বাধা নাই; হিটলাৰ এজন স্বেচ্ছাচাৰী শাসক আছিল;adjective
62;অন্ধ-অনুকৰণ;নভবা নিচিন্তাকৈ কোনো কথা বা ব্যক্তিক কৰা অনুকৰণ; আজিৰ যুৱ-প্রজন্মই পাশ্চাত্য সভ্যতাৰ অন্ধ-অনুকৰণ কৰিবলৈ লৈছে;noun
63;অনুকূলতা;অনুকূল হোৱা অৱস্থা বা ভাব; অনুকূলতাত কাম কৰিবলৈ সহজ;noun
64;দয়াশীলতা, সহৃদয়তা, দয়ালুতা, কৃপালুতা;দয়ালু হোৱা অৱস্থা বা ভাব; দয়াশীলতা সৎ পুৰুষৰ অলংকাৰ;noun
65;স্থিৰতা;অটল বা স্থিৰ হোৱা অৱস্থা; পৰিস্থিতিৰ স্থিৰতাৰ বাবে তেওঁ জীৱনত সফল হৈ গৈ থাকিল;noun
66;মিল, সমতা, একতা, সামঞ্জস্য, অভিন্নতা, অভেদ, ঐক্য, অদ্বিতীয়ত্ব, অপার্থক্য, অবিচ্ছিন্নতা, অভেদ, অভিন্নত্ব, অপৃথকতা, সমভাব, সমানয়ন, সাযুজ্য, অনুৰূপতা, সমৰূপত্ব, একৰূপতা, তুল্যতা, সদৃশতা;উপযুক্ত আৰু সঠিকভাৱে কৰা সংযোগ; পৰস্পৰৰ মিলৰ দ্বাৰা কঠিনৰো কঠিন কাম সম্ভৱ হয়;noun
67;আৰম্ভ, আৰম্ভণ, শুভাৰম্ভ, শুভাৰম্ভণ, আৰম্ভণি, সূচনা, সমাৰম্ভ, প্রাৰম্ভ, শুৰু, ছৰু, সূত্রপাত, উপক্রম;কোনো কাম, কথা আদিৰ আৰম্ভণী হোৱা বা কৰা কার্য; আহক এই নতুন কামটোৰ আৰম্ভ কৰোঁ;noun
68;নগ্নতা, উলঙ্গতা, উলংগতা, নগ্নত্ব;নগ্ন হোৱা অৱস্থা; আজিকালিৰ চিনেমাবোৰ নগ্নতাৰে ভৰি থাকে;noun
71;স্পষ্টতা;স্পষ্ট হোৱা অৱস্থা বা ভাব; সমস্যাৰ কাৰণবোৰৰ স্পষ্টতাৰ পিছতহে আমি ইয়াৰ সমাধান কৰিব পাৰিম;noun
72;গোপনীয়তা, গোপনতা, প্রচ্ছন্নতা;গোপনীয় কৰা অৱস্থা বা ভাব; এই ৰহস্যটোৰ গোপনীয়তা বর্তাই ৰাখা;noun
73;ভাৱ;যʼত হোৱাৰ ক্রিয়া নিহিত থাকে; সুন্দৰতাত সুন্দৰ হোৱাৰ ভাৱ আছে;noun
74;প্রতিকূলতা, বিপক্ষতা, প্রতিপক্ষতা, প্রতিকূলাচৰণ;প্রতিকূল হোৱা অৱস্থা বা ভাব; প্রতিকূলতাই যিকোনো কামকে জটিল কৰি তোলে;noun
75;সদ্ গুণ, ভাল গুণ, সৎগুণ, সজগুণ;ভাল স্বভাৱবিশিষ্ট বা নৈতিকতাপূর্ণ; সদ্-গুণ মানুহৰ ভূষণস্বৰূপ;noun
76;ৰক্তদান, ৰক্ত দান, তেজদান, তেজ দান;তেজ দিয়া কার্য; শ্যামে হস্পিতেললৈ গৈ ৰক্তদান কৰিলে;noun
77;বিসংগতি, অসংগতি, বিসঙ্গতি, অসঙ্গতি, বিষমতা, বিষমত্ব, বৈষম্য;অসংগতি হোৱা অৱস্থা বা ভাব; কামটোৰ পৰিণতিত উদ্ভৱ হোৱা বিসংগতিবোৰ দূৰ কৰি কামৰ গতি বঢ়াব পৰা যাব;noun
78;মিলন, সমন্বয়, মিলা-প্রীতি, সংযোগ;মিল হোৱা কার্য ্ বা ভাব; নাটকৰ পৰিসমাপ্তিত নায়ক আৰু নায়িকাৰ মিলন হʼল;noun
79;অসামঞ্জস্যতা, সামঞ্জস্যহীনতা;সামঞ্জস্যৰ অভাৱ; অসামঞ্জস্যতাই উন্নতিত বাধা প্রদান কৰে;noun
80;ভাইটি, সৰু ভাইটি, সৰু ভাই, অনুজ;বয়সৰ হিচাপেৰে যিজন সৰু ভায়েক; ভাস্কৰ মোৰ সৰু ভাইটি;noun
81;ভাই, ভ্রাতা;একে মাক-দেউতাকৰ পৰা  জন্ম হোৱা বা কোনো বংশৰ কোনো পুৰুষৰ ব্যক্তিৰ কাৰণে মাক বা পিতৃকূলৰ সেই পুৰুষৰ আন ব্যক্তি -- যাক ধর্ম, ্ সমাজ, আইন আদিৰ আধাৰত ভায়েকৰ মর্যাদা দিয়া হয়; শ্যাম মোৰ খুৰাৰ ভাই;noun
82;ককাই, ককাইদেউ, দাদা, অগ্রজ;যিজন ভায়েকে প্রথমে জন্ম লৈছে; শ্যামৰ ককায়েক অধ্যাপক;noun
83;ফেইল, অনুত্তী্র্ণ, অকৃতকার্য, অসফল;যিজন পৰীক্ষাত উত্তী্র্ণ ্হোৱা নাই; ৰোহনে পৰীক্ষাত ফেইল কৰিলে/ ৰোহন পৰীক্ষাত অনুত্তী্র্ণ হʼল;adjective
84;উত্তী্র্ণ, ্পাছ;যিজন পৰীক্ষাত সফল হৈছে; উত্তী্র্ণ পৰীক্ষার্থীসকলক পুৰস্কৃত কৰা হʼব;adjective
85;অনুপস্থিত, গৰহাজিৰ;যিজন সন্মুখত উপস্থিত বা হাজিৰ হোৱা নাই; আজি শ্যাম শ্রেণীত অনুপস্থিত আছিল;adjective
86;উপস্থিত, হাজিৰ, মজুত, মজুদ, বিদ্যমান;সন্মুখ বা ওচৰত আহি থকা; আজি শ্রেণীত দহজন ছাত্র উপস্থিত আছিল / কোঠাৰ সকলো বস্তু নিজ নিজ ঠাইত মজুত আছিল;adjective
88;বর্ত্্মান, আজি, অদ্য;যিটো এই সময়ত হৈছে বা চলি আছে; বর্ত্্মান সময়ৰ ব্যৱহাৰ কৰা, কিয়নো পাৰ হৈ যোৱা সময় কেতিয়াও উলটি নাহে;adjective
89;অনুপাত;কোনো এবিধ বস্তুৰ লগত আন এবিধ বস্তুৰ মান, মাপ, উপযোগিতা আদিৰ সম্বন্ধৰ সৈতে কৰা তুলনা; লেখকে কিতাপখনৰ কাৰণে দুই শতাংশ অনুপাতত ৰয়েল্টী লাভ কৰিছে;noun
90;কাজলসনা;(চকু) যʼত কাজল লগোৱা আছে; তেওঁৰ ্কাজলসনা চকুৱে সকলোকে সন্মোহিত কৰিছিল;adjective
91;বুজাবুজি;কোনো কাম কৰাৰ কাৰণে দুয়োপক্ষৰ মাজত হোৱা নিষ্পত্তি; পৰস্পৰে কোনো বিষয়ত হস্তক্ষেপ নকৰে বুলি দুয়োপক্ষৰ মাজত এক বুজাবুজি হʼল;noun
92;সন্ধি, সন্ধিচুক্তি;লেন-দেন, ব্যৱহাৰ, কাজিয়া আদি ্ সম্পর্কত ্ সকলো পক্ষৰ  পৰস্পৰৰ মাজত হোৱা নিষ্পত্তি; কাশ্মীৰৰ সমস্যা সন্দর্ভত ্ ভাৰত-পাকিস্তানৰ মাজত সন্ধি হোৱা আৱশ্যক ;noun
93;ঠিকা;ধন আদিৰ বিনিময়ত কাৰোবাৰ কোনো কাম সম্পূর্ণ কৰিবলৈ লোৱা দায়িত্ব; তেওঁ ্ পথ বনোৱাৰ কাৰণে ঠিকা পাইছে;noun
94;দৰ-দাম, চুক্তি;কিনা-বেচা বা লেন-দেনৰ কথা-বতৰা বা ব্যৱহাৰ; দৰ-দাম নকৰাকৈ কোনো বস্তু কিনা উচিত নহয়;noun
95;দায়িত্ব, দায়িত্বভাৰ, গাৰেন্টী, উত্তৰ-দায়িত্ব;কোনো কাম,কথা বা বিষয়ৰ বাবে লোৱা কর্তব্যভাৰ; এই কামটো কৰাৰ দায়িত্ব কোনে লʼব?;noun
96;বেপাৰ, বণিজ, ব্যৱসায়, বাণিজ্য;কোনো বস্তু কিনা-বেচা কৰা বা বনোৱা কার্য; ৰামৰ কঠোৰ পৰিশ্রমৰ কাৰণে বেপাৰত দিনকদিনে উন্নতি লাভ কৰিছে;noun
97;উপল্্ব্ধি, অনুভৱ;কোনো কাম কৰা বা কোনো বস্তু ব্যৱহাৰ কৰাৰ পৰা লাভ হোৱা জ্ঞান; তেওঁ এই ্ কামটো উপল্্ব্ধি কৰিব পাৰে;noun
98;স্মৃতি, স্মৰণ, খিয়াল;স্মৰণশক্তিৰ দ্বাৰা একত্র বা লাভ হোৱা জ্ঞান; সৰুকালৰ স্মৃতি অহাৰ লগে মন আনন্দত ভৰি পৰে;noun
99;জ্ঞান, প্রজ্ঞা, বোধ, বোধি, প্রতীতি, সম্বোধি, ব্যুৎপত্তি, অনুভাব, প্রমা, পৰিজ্ঞান, মহাজ্ঞান;মন বা বিবেকে লাভ কৰা কোনো বস্তু বা বিষয়ৰ খবৰ; তেওঁৰ সংস্কৃতৰ ভাল জ্ঞান আছে;noun
100;অনুভবী, পৰিপক্ক;অনুভৱ কৰিব পৰা বা যিয়ে কোনো কাম, বস্তু আদিৰ অনুভৱ কৰিব পাৰে; এই কামটোৰ কাৰণে এজন অনুভবী ব্যক্তিৰ প্রয়োজন;adjective
101;ভুক্তভোগী;যিজনে ভোগ কৰিছে বা ভোগী থকাজন; আজিকালি ৰেলত আসন সংৰক্ষণ কৰা কিমান জটিল সেইয়া ভুক্তভোগী লোকেহে বুজিব পাৰে;adjective
103;অনুভব, অনুভৱ, অনুভূতি, সংবেদন;সুখ-দুখ অনুভব কৰিব পৰা এনে এক মানসিক বৃত্তি যাৰ কোনো বাহ্যিক প্রতিক্রিয়া নাথাকে; কেতিয়াবা ভৱিষ্যতত ঘটিবলগীয়া ঘটনাৰো অনুভব হয় / অশুদ্ধ শৰীৰ অনুভূতি শূন্য হয়;noun
104;মনোভাব, ভাব, মানসিক ভাব, মনোভাবনা;মনত উদয় হোৱা ভাব বা কোনো বিচাৰ; মনোভাবৰ ওপৰত নিয়ন্ত্রণ ৰখাটো কঠিন/ মনলৈ বিভিন্ন ধৰণৰ ভাব আহে;noun
105;অনুমতি, আজ্ঞা, অনুজ্ঞা, আদেশ;কোনো কাম কৰাৰ আগতে সেই সম্পর্কে ্আজ্ঞাৰ  ৰূপত  জ্যেষ্ঠজনৰ পৰা লোৱা স্বীকৃতি; ডাঙৰৰ অনুমতি অবিহনে কোনো কাম কৰা উচিত নহয়;noun
106;অনুমতি, মঞ্জুৰি;স্বীকাৰ কৰাৰ কার্য ্ বা ভাব; ভাৰত চৰকাৰে এই যোজনাটো আৰম্ভ কৰাৰ কাৰণে অনুমতি প্রদান কৰিছে;noun
107;অনুমান, আন্তাজ;এনেকুৱা হʼব পাৰে বুলি নিজৰ মনৰ মাজতে বোধজন্মা এক ভাব; কেতিয়াবা কেতিয়াবা অনুমান ভুলো হʼব পাৰে;noun
108;কল্পনা;কোনো নেদেখা-নুশুনা বস্তুৰ স্বৰূপ উপল্্ব্ধি কৰিব পৰা মনৰ এক প্রকাৰ ভাব বা শক্তি; খনিকৰে কল্পনাৰে শিলত খোদাই কৰি মূর্তৰূপ ্ প্রদান কৰে;noun
109;অনুমোদন, সমর্থন;কোনোবাই কৰা কামৰ সন্মুখত ৰৈ দিয়া পৰামর্শক সঠিক বুলি মানি লৈ দিয়া স্বীকৃতি; আমি এই প্রস্তাৱটোত অনুমোদন জনাইছোঁ;noun
110;প্রশংসা;কোনো কথা, পৰামর্শ আদিত প্রসন্নতা উপল্্ব্ধি কৰি প্রকাশ কৰা ভাব; মোৰ বক্তব্য সন্দর্ভত তেওঁ আনক দেখুৱাবলৈহে প্রশংসা কৰিছে;noun
111;বিৰোধিতা, বিৰোধ, বিৰোধাচৰণ, প্রতিৰোধ;কোনো কার্য আদিক ৰুধিবৰ কাৰণে তাৰ বিপৰীতে কৰা কোনো কার্য; মই ৰামৰ বিৰোধিতা স্বত্ত্বেও নি্র্বাচনত প্রতিদ্বন্দ্বিতা কৰিলোঁ;noun
112;উভচৰ;যি জল আৰু স্থল দুয়ো ঠাইতে থাকিব পাৰে; ভেকুলী এবিধ উভচৰ প্রাণী;adjective
113;আসক্ত, মুগ্ধ, মোহিত, মোহাবিষ্ট, ৰক্ত;যি কিহবাৰ প্রতি অত্যধিক অনুৰক্ত; সংসাৰৰ বস্তুবোৰে মানুহৰ মনক আসক্ত কৰি ক্ষণিকৰ বাবেহে সুখ প্রদান কৰে;adjective
114;নিষ্ঠাবান;কাৰোবাৰ প্রতি নিষ্ঠা, শ্রদ্ধা বা ভক্তি ৰাখোতা; তুলসীদাস ভগৱান ৰামৰ প্রতি নিষ্ঠাবান আছিল;adjective
115;উদ্যোগী, উদ্যমী, কাজী;কোনো কামত উদ্যম লৈ লাগি থকা; মোৰ মা এগৰাকী উদ্যোগী মহিলা;adjective
117;ভক্তি;দেৱ-দেৱী বা ভগৱানত প্রতি থকা বিশেষ প্রেম; ঈশ্বৰৰ প্রতি ভক্তি থাকিব লাগে;noun
118;অনেক, একাধিক, বিবিধ, নানা, নানান;একতকৈ অধিক; ভাৰতত অনেক ভাষা কোৱা হয়;adjective
